user_id,signup_date,age_group,country,gender,acquisition_channel
3141,2026-06-21,25-34,UK,Female,Social Media
3142,2025-08-04,35-44,India,Male,Referral
3143,2026-05-23,18-24,Canada,Male,Paid Ads
3144,2025-11-15,18-24,India,Male,Referral
3145,2025-11-07,25-34,Australia,Female,Referral
3146,2026-01-23,25-34,UK,Male,Organic Search
3147,2026-04-08,25-34,Australia,Male,Social Media
3148,2025-09-01,25-34,USA,Male,Social Media
3149,2026-06-11,25-34,Australia,Female,Paid Ads
3150,2025-09-15,45+,USA,Male,Social Media
3151,2026-07-19,35-44,India,Male,Organic Search
3152,2026-01-06,18-24,India,Female,Referral
3153,2026-05-26,45+,USA,Male,Referral
3154,2025-11-03,45+,Australia,Female,Referral
3155,2025-12-27,45+,Canada,Male,Organic Search
3156,2026-03-21,18-24,India,Male,Paid Ads
3157,2025-10-04,35-44,USA,Non-binary,Organic Search
3158,2025-10-13,25-34,Australia,Male,Social Media
3159,2026-05-25,35-44,India,Female,Social Media
3160,2026-04-25,18-24,Canada,Male,Organic Search
3161,2026-05-01,25-34,Australia,Female,Paid Ads
3162,2026-06-10,18-24,India,Male,Social Media
3163,2026-05-24,25-34,India,Female,Referral
3164,2026-02-01,25-34,India,Female,Organic Search
3165,2025-09-24,45+,USA,Female,Organic Search
3166,2025-11-18,25-34,Australia,Male,Organic Search
3167,2026-01-29,25-34,USA,Male,Referral
3168,2025-09-15,35-44,UK,Male,Organic Search
3169,2026-06-04,45+,UK,Female,Social Media
3170,2026-06-14,18-24,Australia,Female,Organic Search
3171,2025-08-07,25-34,India,Female,Organic Search
3172,2025-10-06,35-44,Canada,Male,Organic Search
3173,2026-05-28,25-34,India,Female,Referral
3174,2026-05-30,35-44,India,Male,Referral
3175,2025-10-27,35-44,USA,Male,Social Media
3176,2026-01-11,35-44,India,Female,Referral
3177,2026-06-28,18-24,India,Female,Organic Search
3178,2026-04-11,25-34,India,Male,Paid Ads
3179,2025-11-05,18-24,UK,Male,Organic Search
3180,2026-05-25,18-24,India,Female,Social Media
3181,2026-01-28,18-24,Australia,Female,Organic Search
3182,2026-03-17,18-24,USA,Female,Organic Search
3183,2025-09-11,18-24,India,Male,Organic Search
3184,2025-08-08,18-24,India,Non-binary,Social Media
3185,2025-12-11,25-34,India,Male,Organic Search
3186,2026-03-02,45+,India,Female,Social Media
3187,2025-09-30,25-34,India,Male,Social Media
3188,2026-06-11,35-44,UK,Female,Social Media
3189,2026-02-27,45+,India,Female,Organic Search
3190,2025-12-03,18-24,India,Female,Social Media
3191,2025-09-25,35-44,India,Female,Referral
3192,2026-06-20,18-24,UK,Male,Social Media
3193,2026-04-28,35-44,India,Female,Social Media
3194,2026-04-06,18-24,India,Female,Social Media
3195,2025-11-09,25-34,India,Female,Referral
3196,2025-12-16,18-24,Australia,Male,Social Media
3197,2025-09-25,18-24,India,Male,Social Media
3198,2026-02-22,35-44,Canada,Non-binary,Social Media
3199,2026-07-16,35-44,India,Male,Referral
3200,2026-06-06,25-34,India,Male,Organic Search
3201,2026-03-21,45+,USA,Male,Organic Search
3202,2026-04-02,35-44,USA,Male,Social Media
3203,2025-11-03,18-24,India,Male,Organic Search
3204,2025-12-24,18-24,India,Male,Organic Search
3205,2025-08-04,45+,India,Male,Social Media
3206,2026-05-09,25-34,India,Female,Organic Search
3207,2026-05-04,45+,India,Non-binary,Organic Search
3208,2025-07-31,18-24,India,Male,Organic Search
3209,2026-06-26,45+,Canada,Male,Organic Search
3210,2026-03-21,18-24,India,Female,Social Media
3211,2026-03-05,25-34,India,Male,Organic Search
3212,2025-07-31,25-34,Canada,Female,Organic Search
3213,2025-10-28,45+,India,Male,Social Media
3214,2026-05-18,18-24,India,Male,Referral
3215,2025-11-16,18-24,Australia,Non-binary,Referral
3216,2026-07-16,25-34,USA,Male,Organic Search
3217,2026-03-20,18-24,India,Female,Paid Ads
3218,2025-12-30,18-24,USA,Male,Referral
3219,2025-12-12,25-34,India,Male,Social Media
3220,2025-12-02,18-24,UK,Female,Organic Search
3221,2025-10-28,25-34,USA,Female,Paid Ads
3222,2026-01-14,18-24,India,Female,Referral
3223,2026-04-01,18-24,India,Female,Organic Search
3224,2026-05-25,18-24,USA,Male,Referral
3225,2025-12-20,25-34,India,Male,Organic Search
3226,2025-09-03,45+,USA,Female,Referral
3227,2026-01-31,25-34,Australia,Female,Organic Search
3228,2026-03-27,25-34,UK,Male,Referral
3229,2026-06-01,18-24,UK,Male,Referral
3230,2025-12-11,18-24,India,Male,Organic Search
3231,2026-03-21,25-34,UK,Male,Social Media
3232,2026-03-07,35-44,India,Female,Social Media
3233,2025-11-14,25-34,UK,Male,Organic Search
3234,2025-09-05,18-24,UK,Male,Organic Search
3235,2025-08-20,18-24,Australia,Male,Referral
3236,2026-07-24,25-34,India,Male,Referral
3237,2026-03-19,25-34,USA,Female,Organic Search
3238,2026-06-08,18-24,Canada,Male,Organic Search
3239,2025-10-31,25-34,USA,Female,Organic Search
3240,2026-04-14,25-34,India,Male,Organic Search
3241,2026-06-19,18-24,India,Female,Organic Search
3242,2025-11-14,35-44,Australia,Male,Social Media
3243,2025-09-20,35-44,India,Female,Social Media
3244,2026-05-04,25-34,India,Male,Referral
3245,2026-06-22,35-44,India,Male,Paid Ads
3246,2026-05-18,18-24,India,Female,Social Media
3247,2026-05-17,18-24,Canada,Male,Organic Search
3248,2026-03-04,18-24,India,Male,Referral
3249,2026-03-26,25-34,India,Female,Social Media
3250,2026-04-03,18-24,UK,Female,Social Media
3251,2026-04-17,25-34,USA,Male,Social Media
3252,2026-03-24,18-24,USA,Male,Referral
3253,2026-07-28,25-34,India,Female,Organic Search
3254,2025-10-30,18-24,India,Female,Referral
3255,2025-12-28,18-24,USA,Female,Organic Search
3256,2025-12-17,18-24,USA,Male,Organic Search
3257,2025-08-09,18-24,India,Male,Organic Search
3258,2026-04-13,25-34,USA,Female,Social Media
3259,2026-02-22,18-24,India,Female,Referral
3260,2025-10-05,35-44,India,Female,Referral
3261,2026-04-19,35-44,USA,Female,Referral
3262,2025-10-17,25-34,India,Female,Social Media
3263,2026-02-08,35-44,India,Female,Organic Search
3264,2026-05-11,18-24,India,Male,Social Media
3265,2026-06-24,25-34,UK,Male,Organic Search
3266,2026-03-30,35-44,Australia,Female,Social Media
3267,2026-01-29,35-44,USA,Female,Organic Search
3268,2026-06-02,18-24,India,Male,Organic Search
3269,2026-05-31,18-24,India,Male,Social Media
3270,2026-06-13,25-34,Australia,Male,Organic Search
3271,2025-10-02,25-34,Australia,Female,Organic Search
3272,2025-09-01,18-24,USA,Male,Organic Search
3273,2025-09-12,18-24,India,Male,Paid Ads
3274,2025-10-30,45+,Australia,Male,Social Media
3275,2026-05-19,45+,UK,Female,Paid Ads
3276,2026-05-03,18-24,India,Female,Social Media
3277,2025-10-03,35-44,USA,Male,Organic Search
3278,2026-04-02,25-34,India,Female,Organic Search
3279,2025-11-27,25-34,India,Male,Social Media
3280,2025-08-29,25-34,India,Male,Referral
3281,2025-12-05,25-34,Australia,Female,Referral
3282,2026-04-26,25-34,India,Male,Social Media
3283,2025-11-17,45+,India,Female,Referral
3284,2026-05-12,45+,India,Female,Referral
3285,2025-11-26,25-34,UK,Female,Referral
3286,2025-10-31,25-34,India,Male,Organic Search
3287,2025-11-12,35-44,India,Male,Paid Ads
3288,2026-06-04,25-34,India,Male,Social Media
3289,2026-01-16,25-34,USA,Male,Paid Ads
3290,2026-06-10,35-44,India,Female,Referral
3291,2026-02-26,25-34,India,Non-binary,Organic Search
3292,2026-07-08,18-24,India,Female,Social Media
3293,2025-08-23,25-34,India,Female,Referral
3294,2026-06-18,18-24,Australia,Prefer not to say,Organic Search
3295,2026-01-27,18-24,USA,Female,Referral
3296,2026-06-10,25-34,Australia,Female,Referral
3297,2025-12-14,25-34,Canada,Female,Paid Ads
3298,2025-11-14,25-34,India,Female,Organic Search
3299,2025-08-16,25-34,Australia,Female,Social Media
3300,2026-06-05,35-44,India,Male,Referral
3301,2025-09-16,25-34,Australia,Female,Referral
3302,2025-10-09,18-24,India,Male,Referral
3303,2025-12-24,18-24,USA,Male,Referral
3304,2026-02-21,35-44,India,Male,Referral
3305,2026-06-24,25-34,India,Male,Organic Search
3306,2026-01-11,45+,India,Male,Referral
3307,2025-11-20,25-34,India,Female,Organic Search
3308,2026-04-15,18-24,India,Male,Referral
3309,2026-05-09,18-24,India,Female,Social Media
3310,2026-01-22,25-34,India,Female,Organic Search
3311,2026-03-15,25-34,India,Male,Social Media
3312,2025-09-30,25-34,USA,Male,Social Media
3313,2026-03-17,18-24,India,Male,Referral
3314,2025-07-29,35-44,India,Female,Organic Search
3315,2025-11-05,25-34,USA,Male,Paid Ads
3316,2026-05-02,25-34,India,Male,Social Media
3317,2025-09-27,35-44,India,Female,Organic Search
3318,2026-05-03,25-34,UK,Female,Social Media
3319,2026-01-23,25-34,India,Prefer not to say,Organic Search
3320,2026-05-03,18-24,UK,Female,Organic Search
3321,2025-08-29,25-34,India,Male,Referral
3322,2026-03-09,35-44,Australia,Male,Social Media
3323,2026-03-16,25-34,USA,Male,Paid Ads
3324,2025-12-22,25-34,India,Female,Social Media
3325,2026-07-16,25-34,Australia,Male,Organic Search
3326,2025-12-15,18-24,India,Male,Organic Search
3327,2025-08-10,35-44,India,Female,Organic Search
3328,2025-10-08,35-44,Canada,Female,Referral
3329,2025-12-11,18-24,India,Male,Social Media
3330,2025-08-02,35-44,India,Male,Referral
3331,2025-11-22,35-44,India,Male,Referral
3332,2026-05-28,45+,USA,Male,Organic Search
3333,2025-10-05,25-34,India,Female,Social Media
3334,2026-04-01,25-34,India,Male,Organic Search
3335,2026-03-14,25-34,India,Male,Organic Search
3336,2025-10-27,45+,India,Male,Paid Ads
3337,2026-04-07,35-44,Canada,Male,Organic Search
3338,2025-12-01,25-34,USA,Male,Paid Ads
3339,2025-09-13,25-34,India,Male,Referral
3340,2025-12-15,18-24,India,Female,Organic Search
3341,2026-02-28,18-24,India,Female,Organic Search
3342,2025-09-27,18-24,UK,Male,Social Media
3343,2026-05-25,25-34,India,Female,Organic Search
3344,2025-11-14,35-44,Canada,Female,Organic Search
3345,2025-11-11,25-34,India,Male,Organic Search
3346,2026-04-20,25-34,India,Female,Organic Search
3347,2026-03-03,18-24,India,Female,Organic Search
3348,2025-11-28,25-34,Australia,Female,Organic Search
3349,2026-06-17,35-44,Canada,Male,Organic Search
3350,2026-07-27,18-24,India,Male,Referral
3351,2025-11-30,35-44,India,Female,Paid Ads
3352,2026-06-22,25-34,USA,Female,Referral
3353,2025-12-06,18-24,USA,Female,Referral
3354,2025-10-04,25-34,UK,Male,Social Media
3355,2026-07-09,18-24,UK,Male,Organic Search
3356,2026-06-29,18-24,India,Female,Organic Search
3357,2025-12-22,25-34,India,Male,Social Media
3358,2025-10-19,35-44,Australia,Male,Social Media
3359,2026-04-20,18-24,India,Female,Social Media
3360,2025-09-14,25-34,Canada,Female,Social Media
3361,2026-04-22,35-44,USA,Female,Social Media
3362,2026-02-28,25-34,India,Female,Organic Search
3363,2025-09-27,25-34,USA,Male,Organic Search
3364,2025-12-09,18-24,India,Female,Organic Search
3365,2026-03-23,35-44,Australia,Female,Organic Search
3366,2025-08-10,18-24,Canada,Female,Social Media
3367,2026-06-13,18-24,India,Female,Referral
3368,2025-10-29,35-44,India,Female,Organic Search
3369,2026-02-08,25-34,India,Female,Organic Search
3370,2025-08-14,35-44,USA,Male,Referral
3371,2026-07-27,35-44,USA,Male,Referral
3372,2026-03-27,35-44,India,Female,Social Media
3373,2026-03-24,18-24,India,Male,Social Media
3374,2025-08-04,25-34,India,Female,Organic Search
3375,2026-04-06,45+,Canada,Prefer not to say,Organic Search
3376,2025-12-27,18-24,Australia,Female,Social Media
3377,2025-12-14,45+,USA,Male,Social Media
3378,2026-02-13,18-24,India,Male,Paid Ads
3379,2026-01-17,25-34,India,Male,Organic Search
3380,2025-09-22,18-24,India,Female,Organic Search
3381,2026-04-08,35-44,India,Female,Organic Search
3382,2026-03-15,35-44,Australia,Female,Organic Search
3383,2025-11-15,35-44,USA,Male,Organic Search
3384,2026-03-27,25-34,India,Male,Organic Search
3385,2026-03-27,25-34,USA,Male,Social Media
3386,2025-11-03,35-44,India,Female,Organic Search
3387,2026-03-06,18-24,Canada,Female,Organic Search
3388,2025-09-16,25-34,Australia,Male,Referral
3389,2026-05-28,45+,India,Female,Organic Search
3390,2025-09-04,35-44,India,Male,Organic Search
3391,2026-04-17,18-24,India,Male,Organic Search
3392,2025-09-09,18-24,USA,Female,Organic Search
3393,2025-09-07,18-24,India,Male,Referral
3394,2025-09-04,25-34,UK,Male,Social Media
3395,2025-10-08,25-34,India,Male,Referral
3396,2025-10-09,25-34,UK,Female,Organic Search
3397,2025-11-01,25-34,USA,Female,Social Media
3398,2026-02-04,25-34,UK,Female,Social Media
3399,2025-10-09,25-34,UK,Male,Organic Search
3400,2026-04-11,25-34,India,Male,Organic Search
3401,2025-11-13,25-34,India,Male,Paid Ads
3402,2025-08-11,18-24,USA,Male,Referral
3403,2026-01-25,25-34,India,Male,Social Media
3404,2025-10-12,25-34,Australia,Male,Organic Search
3405,2026-07-04,18-24,India,Prefer not to say,Social Media
3406,2025-11-26,18-24,Canada,Female,Social Media
3407,2025-07-29,35-44,Canada,Non-binary,Organic Search
3408,2026-03-30,35-44,India,Female,Organic Search
3409,2026-06-24,25-34,India,Male,Paid Ads
3410,2026-05-29,25-34,India,Female,Organic Search
3411,2026-03-29,35-44,India,Male,Social Media
3412,2025-09-20,18-24,India,Male,Social Media
3413,2025-08-29,35-44,Australia,Female,Organic Search
3414,2026-01-31,25-34,Australia,Female,Organic Search
3415,2026-04-18,35-44,India,Female,Organic Search
3416,2025-09-03,18-24,Canada,Male,Organic Search
3417,2025-10-29,25-34,UK,Female,Organic Search
3418,2025-10-20,45+,India,Male,Referral
3419,2026-07-24,35-44,India,Male,Social Media
3420,2025-11-13,18-24,India,Male,Organic Search
3421,2026-01-13,18-24,Canada,Female,Social Media
3422,2025-09-02,18-24,India,Male,Organic Search
3423,2025-09-29,18-24,USA,Female,Organic Search
3424,2025-08-11,25-34,India,Male,Referral
3425,2025-11-11,25-34,India,Female,Social Media
3426,2026-05-17,25-34,Australia,Female,Organic Search
3427,2025-11-19,25-34,UK,Female,Referral
3428,2026-04-24,25-34,India,Female,Social Media
3429,2025-08-31,35-44,India,Female,Organic Search
3430,2026-05-01,18-24,USA,Male,Organic Search
3431,2025-08-13,25-34,India,Male,Organic Search
3432,2026-06-04,25-34,USA,Male,Referral
3433,2026-03-27,35-44,UK,Female,Organic Search
3434,2025-09-28,18-24,India,Male,Social Media
3435,2025-12-05,25-34,India,Male,Referral
3436,2026-01-04,25-34,India,Male,Paid Ads
3437,2026-03-12,35-44,Australia,Male,Organic Search
3438,2026-06-14,25-34,India,Female,Social Media
3439,2025-08-31,25-34,India,Female,Social Media
3440,2026-05-22,45+,Canada,Male,Organic Search
3441,2025-10-02,18-24,Australia,Male,Paid Ads
3442,2025-12-21,18-24,UK,Male,Organic Search
3443,2026-07-15,18-24,India,Male,Social Media
3444,2025-11-04,35-44,India,Female,Organic Search
3445,2025-12-16,18-24,India,Male,Social Media
3446,2026-06-04,25-34,UK,Male,Referral
3447,2026-05-16,25-34,USA,Male,Paid Ads
3448,2026-03-22,45+,India,Female,Social Media
3449,2026-05-15,25-34,India,Male,Paid Ads
3450,2025-09-07,18-24,India,Male,Organic Search
3451,2026-04-08,18-24,Australia,Male,Social Media
3452,2025-08-18,25-34,Canada,Male,Social Media
3453,2026-07-07,18-24,Australia,Male,Organic Search
3454,2025-09-24,35-44,India,Female,Organic Search
3455,2025-12-27,25-34,Australia,Female,Social Media
3456,2026-03-01,18-24,India,Female,Social Media
3457,2026-05-17,45+,Canada,Female,Organic Search
3458,2026-04-02,25-34,Canada,Female,Organic Search
3459,2025-10-02,25-34,India,Female,Referral
3460,2025-12-13,25-34,USA,Female,Referral
3461,2025-12-06,18-24,Canada,Male,Organic Search
3462,2025-08-07,45+,India,Non-binary,Paid Ads
3463,2026-04-04,18-24,USA,Female,Organic Search
3464,2026-05-30,35-44,USA,Female,Organic Search
3465,2026-07-19,45+,India,Male,Organic Search
3466,2025-09-13,25-34,India,Female,Social Media
3467,2026-06-29,18-24,India,Male,Social Media
3468,2025-09-07,35-44,India,Male,Referral
3469,2025-12-25,25-34,Canada,Male,Social Media
3470,2025-08-13,18-24,Australia,Male,Organic Search
3471,2025-10-31,35-44,India,Female,Social Media
3472,2025-11-20,25-34,Canada,Male,Social Media
3473,2026-04-11,18-24,India,Male,Organic Search
3474,2026-04-02,18-24,India,Female,Organic Search
3475,2026-05-04,25-34,India,Male,Paid Ads
3476,2026-02-24,35-44,USA,Prefer not to say,Organic Search
3477,2026-02-19,18-24,India,Prefer not to say,Organic Search
3478,2026-07-20,25-34,Canada,Male,Social Media
3479,2026-03-30,18-24,Canada,Male,Organic Search
3480,2025-11-28,25-34,Australia,Female,Referral
3481,2026-02-04,18-24,India,Male,Paid Ads
3482,2026-04-10,18-24,USA,Female,Social Media
3483,2025-08-31,35-44,India,Male,Social Media
3484,2026-03-27,18-24,USA,Female,Organic Search
3485,2025-10-26,25-34,USA,Male,Referral
3486,2025-12-01,25-34,USA,Female,Organic Search
3487,2026-04-01,25-34,India,Female,Social Media
3488,2025-12-15,35-44,India,Prefer not to say,Organic Search
3489,2026-05-31,18-24,India,Male,Organic Search
3490,2026-02-17,18-24,USA,Male,Organic Search
3491,2026-07-24,25-34,India,Male,Referral
3492,2025-08-16,25-34,USA,Female,Social Media
3493,2026-03-20,18-24,USA,Female,Social Media
3494,2025-09-23,25-34,Australia,Male,Social Media
3495,2026-06-03,18-24,India,Male,Organic Search
3496,2026-06-04,18-24,Canada,Male,Organic Search
3497,2026-06-11,25-34,USA,Male,Referral
3498,2025-08-24,18-24,India,Male,Paid Ads
3499,2026-01-23,25-34,India,Female,Social Media
3500,2025-10-24,25-34,India,Female,Paid Ads
3501,2026-07-18,25-34,India,Prefer not to say,Organic Search
3502,2025-08-15,35-44,India,Female,Paid Ads
3503,2025-10-17,35-44,UK,Male,Referral
3504,2026-03-20,25-34,UK,Female,Organic Search
3505,2025-12-22,18-24,India,Female,Social Media
3506,2025-10-22,18-24,India,Female,Referral
3507,2026-01-12,25-34,India,Female,Paid Ads
3508,2026-05-17,25-34,USA,Male,Paid Ads
3509,2026-01-08,35-44,India,Female,Social Media
3510,2026-06-06,25-34,UK,Male,Organic Search
3511,2026-01-07,25-34,USA,Female,Social Media
3512,2025-09-09,35-44,Australia,Female,Social Media
3513,2026-01-26,18-24,India,Female,Social Media
3514,2026-03-24,18-24,USA,Male,Organic Search
3515,2025-09-03,35-44,India,Male,Social Media
3516,2025-12-25,18-24,Australia,Male,Organic Search
3517,2026-02-16,25-34,Australia,Female,Organic Search
3518,2025-07-28,35-44,India,Male,Social Media
3519,2025-08-30,45+,UK,Female,Organic Search
3520,2026-03-06,25-34,India,Prefer not to say,Organic Search
3521,2026-03-11,25-34,India,Male,Organic Search
3522,2025-11-16,45+,USA,Male,Social Media
3523,2026-01-30,18-24,USA,Male,Social Media
3524,2025-10-11,45+,India,Male,Referral
3525,2026-03-30,18-24,USA,Female,Social Media
3526,2026-07-10,35-44,India,Male,Organic Search
3527,2025-12-07,45+,India,Female,Social Media
3528,2025-08-16,18-24,Australia,Female,Referral
3529,2025-10-17,18-24,India,Female,Referral
3530,2026-01-10,45+,Australia,Male,Social Media
3531,2026-02-18,18-24,UK,Female,Social Media
3532,2026-03-11,18-24,USA,Male,Organic Search
3533,2026-01-17,35-44,India,Male,Organic Search
3534,2026-03-25,45+,UK,Female,Social Media
3535,2026-04-16,45+,UK,Prefer not to say,Organic Search
3536,2025-09-07,18-24,India,Female,Organic Search
3537,2026-05-01,45+,UK,Male,Organic Search
3538,2025-10-17,25-34,UK,Male,Social Media
3539,2025-11-29,35-44,India,Male,Social Media
3540,2026-05-27,35-44,UK,Male,Paid Ads
3541,2026-07-15,18-24,USA,Female,Social Media
3542,2025-11-11,35-44,India,Female,Organic Search
3543,2026-02-04,18-24,India,Male,Organic Search
3544,2026-04-10,45+,Australia,Female,Social Media
3545,2025-08-13,35-44,Australia,Female,Organic Search
3546,2025-09-26,35-44,USA,Female,Organic Search
3547,2025-09-17,18-24,India,Prefer not to say,Referral
3548,2026-04-16,18-24,USA,Male,Referral
3549,2026-04-18,18-24,India,Female,Organic Search
