entry_id,user_id,entry_date,entry_time,word_count,mood_before,mood_after,writing_duration_minutes,used_prompt,device_type,streak_at_entry
136072,2614,2026-05-08,Morning,315,2,4,9,False,Android,1
136073,2614,2026-05-16,Night,285,4,5,11,True,Android,1
136074,2614,2026-05-25,Evening,276,4,4,11,False,Android,1
136075,2614,2026-05-26,Evening,202,2,3,6,False,Android,2
136076,2614,2026-06-07,Night,429,4,5,13,True,Android,1
136077,2614,2026-06-08,Morning,281,3,4,10,True,iOS,2
136078,2614,2026-06-10,Afternoon,242,4,4,10,False,Android,1
136079,2614,2026-06-13,Morning,260,2,3,9,False,Android,1
136080,2614,2026-06-15,Afternoon,342,5,4,15,False,Android,1
136081,2614,2026-06-19,Evening,377,3,3,13,True,Android,1
136082,2614,2026-06-24,Evening,299,2,3,12,True,Android,1
136083,2614,2026-06-29,Evening,242,3,3,8,False,Android,1
136084,2615,2026-02-02,Evening,776,4,4,34,False,Android,1
136085,2615,2026-02-03,Afternoon,924,3,4,27,True,Web,2
136086,2615,2026-02-05,Evening,438,3,3,15,False,Android,1
136087,2615,2026-02-06,Evening,324,3,3,11,False,Android,2
136088,2615,2026-02-07,Afternoon,573,3,4,17,False,Android,3
136089,2615,2026-02-08,Evening,548,2,3,19,False,Android,4
136090,2615,2026-02-10,Evening,837,3,3,29,False,iOS,1
136091,2615,2026-02-11,Morning,512,4,4,14,False,Android,2
136092,2615,2026-02-12,Morning,393,3,3,17,False,Android,3
136093,2615,2026-02-13,Morning,847,1,3,30,False,iOS,4
136094,2615,2026-02-15,Morning,883,3,4,38,True,Android,1
136095,2615,2026-02-17,Afternoon,908,3,3,40,True,Android,1
136096,2615,2026-02-19,Morning,891,3,4,28,False,iOS,1
136097,2615,2026-02-22,Night,383,4,4,13,False,Android,1
136098,2615,2026-02-23,Night,699,1,2,30,True,Android,2
136099,2615,2026-02-27,Morning,837,4,4,35,False,Android,1
136100,2615,2026-02-28,Morning,626,3,3,23,False,Android,2
136101,2615,2026-03-02,Evening,656,1,2,19,False,Android,1
136102,2615,2026-03-03,Night,674,2,3,30,False,Android,2
136103,2615,2026-03-04,Morning,897,2,3,36,False,Web,3
136104,2615,2026-03-05,Evening,845,3,4,32,True,Android,4
136105,2615,2026-03-07,Evening,617,1,2,26,False,iOS,1
136106,2615,2026-03-08,Morning,527,2,3,16,False,Android,2
136107,2615,2026-03-09,Afternoon,519,3,3,19,True,Android,3
136108,2615,2026-03-10,Evening,590,4,4,20,False,Android,4
136109,2615,2026-03-11,Evening,532,1,2,17,False,iOS,5
136110,2615,2026-03-14,Evening,553,3,4,20,False,Android,1
136111,2615,2026-03-15,Evening,569,4,4,19,True,Android,2
136112,2615,2026-03-16,Night,685,4,4,24,False,Web,3
136113,2615,2026-03-20,Evening,833,3,4,30,True,Web,1
136114,2615,2026-03-21,Night,616,4,4,25,True,iOS,2
136115,2615,2026-03-23,Morning,569,3,4,17,True,iOS,1
136116,2615,2026-03-24,Night,987,4,3,43,True,Android,2
136117,2615,2026-03-25,Night,611,2,3,21,False,iOS,3
136118,2615,2026-03-27,Night,998,2,4,29,False,Android,1
136119,2615,2026-03-29,Afternoon,826,3,3,25,False,iOS,1
136120,2615,2026-03-30,Night,707,5,5,27,False,Web,2
136121,2615,2026-03-31,Morning,502,2,4,17,True,Web,3
136122,2615,2026-04-01,Morning,582,1,2,17,False,iOS,4
136123,2615,2026-04-02,Evening,619,4,4,25,False,Android,5
136124,2615,2026-04-07,Evening,764,1,2,30,False,iOS,1
136125,2615,2026-04-08,Night,652,2,3,19,True,Android,2
136126,2615,2026-04-14,Morning,769,4,4,33,False,Android,1
136127,2615,2026-04-15,Evening,312,4,4,9,False,Android,2
136128,2615,2026-04-16,Morning,843,3,4,24,True,Web,3
136129,2615,2026-04-17,Night,412,4,4,16,False,iOS,4
136130,2615,2026-04-20,Evening,487,4,4,17,True,Android,1
136131,2615,2026-04-22,Morning,585,3,4,22,False,Web,1
136132,2615,2026-04-23,Night,356,1,3,14,False,Android,2
136133,2615,2026-04-25,Night,739,3,4,25,False,Android,1
136134,2615,2026-04-26,Afternoon,521,3,4,15,False,Android,2
136135,2615,2026-04-28,Morning,438,3,3,14,False,iOS,1
136136,2615,2026-04-30,Evening,763,2,3,25,False,Android,1
136137,2615,2026-05-01,Evening,909,2,3,27,True,iOS,2
136138,2615,2026-05-02,Evening,481,5,5,16,False,Web,3
136139,2615,2026-05-04,Night,868,2,3,32,False,iOS,1
136140,2615,2026-05-05,Night,569,2,3,22,False,iOS,2
136141,2615,2026-05-07,Afternoon,631,1,2,21,False,Android,1
136142,2615,2026-05-11,Afternoon,567,1,3,19,True,Android,1
136143,2615,2026-05-13,Afternoon,662,4,5,26,False,iOS,1
136144,2615,2026-05-14,Evening,601,2,3,17,True,Android,2
136145,2615,2026-05-15,Evening,365,3,4,15,False,Web,3
136146,2615,2026-05-16,Night,575,3,4,18,False,Android,4
136147,2615,2026-05-19,Afternoon,540,5,5,20,False,Android,1
136148,2615,2026-05-20,Night,962,3,3,28,False,iOS,2
136149,2615,2026-05-23,Afternoon,814,4,4,29,False,Android,1
136150,2615,2026-05-24,Morning,768,3,3,27,False,Web,2
136151,2615,2026-05-25,Morning,737,4,5,29,True,Android,3
136152,2615,2026-05-26,Evening,834,3,4,25,True,iOS,4
136153,2615,2026-05-28,Night,847,3,4,30,False,iOS,1
136154,2615,2026-05-29,Evening,392,2,4,12,True,iOS,2
136155,2615,2026-05-30,Afternoon,467,1,2,13,False,Web,3
136156,2615,2026-05-31,Morning,587,2,4,20,False,Web,4
136157,2615,2026-06-01,Afternoon,795,4,4,27,False,Web,5
136158,2615,2026-06-02,Morning,670,3,3,24,False,Android,6
136159,2615,2026-06-03,Afternoon,930,3,4,36,False,iOS,7
136160,2615,2026-06-04,Morning,1036,5,4,37,False,Android,8
136161,2615,2026-06-06,Evening,651,3,3,25,False,Android,1
136162,2615,2026-06-07,Evening,629,3,3,21,True,Android,2
136163,2615,2026-06-08,Night,804,1,2,28,False,Android,3
136164,2615,2026-06-10,Morning,1045,2,3,35,False,Web,1
136165,2615,2026-06-14,Night,776,3,4,22,False,iOS,1
136166,2615,2026-06-16,Night,506,1,2,17,False,iOS,1
136167,2615,2026-06-17,Morning,981,2,3,43,True,Android,2
136168,2615,2026-06-20,Morning,947,5,5,37,False,Android,1
136169,2615,2026-06-21,Evening,479,3,3,18,False,Android,2
136170,2615,2026-06-22,Evening,693,3,4,20,False,iOS,3
136171,2615,2026-06-23,Evening,595,1,3,22,True,iOS,4
136172,2615,2026-06-24,Evening,850,3,4,25,False,Android,5
136173,2615,2026-06-26,Morning,863,3,4,25,True,Android,1
136174,2615,2026-06-27,Morning,779,3,4,26,False,iOS,2
136175,2615,2026-06-28,Night,409,5,5,15,False,Android,3
136176,2615,2026-06-29,Morning,617,3,4,19,False,iOS,4
136177,2616,2026-02-02,Evening,89,4,4,3,True,Web,1
136178,2616,2026-02-08,Morning,36,3,4,2,False,Android,1
136179,2616,2026-02-10,Morning,52,3,3,2,False,iOS,1
136180,2616,2026-02-24,Night,54,2,3,2,True,Android,1
136181,2616,2026-02-25,Night,60,3,4,2,False,Android,2
136182,2616,2026-02-28,Evening,84,2,4,3,True,iOS,1
136183,2616,2026-03-09,Night,109,4,4,3,False,Android,1
136184,2616,2026-03-20,Evening,110,2,3,3,False,Web,1
136185,2616,2026-03-21,Evening,149,4,4,4,False,Android,2
136186,2616,2026-03-27,Evening,114,4,4,3,False,Android,1
136187,2616,2026-04-04,Evening,47,2,3,2,False,Android,1
136188,2616,2026-04-10,Morning,80,2,3,3,False,Android,1
136189,2616,2026-04-13,Evening,86,3,4,3,False,Android,1
136190,2616,2026-04-14,Morning,37,2,3,2,True,iOS,2
136191,2616,2026-04-19,Morning,89,2,3,2,False,Android,1
136192,2616,2026-04-28,Morning,88,3,3,2,True,Android,1
136193,2616,2026-05-11,Evening,103,3,3,3,False,Android,1
136194,2616,2026-05-23,Evening,80,5,5,3,False,Android,1
136195,2616,2026-05-24,Evening,95,3,3,3,True,Android,2
136196,2616,2026-05-28,Morning,145,2,3,6,False,Web,1
136197,2616,2026-06-12,Morning,86,3,4,3,False,Android,1
136198,2616,2026-06-17,Evening,67,2,3,2,False,Android,1
136199,2616,2026-06-19,Evening,121,3,4,3,False,Web,1
136200,2616,2026-06-24,Evening,106,2,3,3,False,Android,1
136201,2616,2026-06-29,Evening,91,3,3,3,True,iOS,1
136202,2617,2026-04-27,Morning,92,2,3,2,True,iOS,1
136203,2617,2026-04-30,Evening,68,3,4,2,False,Web,1
136204,2617,2026-05-02,Evening,65,2,3,2,False,Android,1
136205,2617,2026-05-16,Morning,122,4,4,4,False,iOS,1
136206,2617,2026-05-18,Afternoon,78,4,4,3,True,Android,1
136207,2617,2026-05-20,Evening,77,5,5,2,False,Android,1
136208,2617,2026-05-25,Evening,83,4,5,3,False,iOS,1
136209,2617,2026-05-27,Evening,144,1,2,5,False,Android,1
136210,2617,2026-06-03,Morning,152,3,3,5,False,iOS,1
136211,2617,2026-06-06,Afternoon,31,1,3,2,False,Android,1
136212,2617,2026-06-11,Morning,100,2,3,4,False,Android,1
136213,2618,2025-11-13,Night,355,3,3,11,False,Android,1
136214,2618,2025-11-20,Night,492,2,4,16,False,Android,1
136215,2618,2025-11-21,Morning,262,3,4,11,False,Android,2
136216,2618,2025-11-24,Afternoon,244,1,3,7,True,iOS,1
136217,2618,2025-11-26,Afternoon,365,3,3,13,False,Android,1
136218,2618,2025-12-01,Afternoon,280,4,4,12,False,Web,1
136219,2618,2025-12-04,Evening,246,2,3,7,False,Android,1
136220,2618,2025-12-07,Evening,195,1,2,7,False,Android,1
136221,2618,2025-12-08,Night,286,1,2,9,True,Android,2
136222,2618,2025-12-10,Evening,214,2,3,8,False,Android,1
136223,2618,2025-12-12,Afternoon,238,2,4,8,False,Android,1
136224,2618,2025-12-14,Morning,155,2,3,6,True,iOS,1
136225,2618,2025-12-15,Afternoon,288,4,5,11,False,iOS,2
136226,2618,2025-12-19,Morning,286,5,5,10,False,Android,1
136227,2618,2025-12-22,Afternoon,340,2,4,9,False,Web,1
136228,2618,2025-12-30,Morning,419,3,3,14,False,iOS,1
136229,2618,2025-12-31,Evening,311,3,4,10,False,Android,2
136230,2618,2026-01-02,Evening,207,4,4,6,False,Android,1
136231,2618,2026-01-03,Morning,278,1,2,11,False,Android,2
136232,2618,2026-01-06,Evening,284,3,4,10,False,Android,1
136233,2618,2026-01-24,Afternoon,342,2,3,9,False,Web,1
136234,2618,2026-01-25,Evening,349,3,4,10,True,Web,2
136235,2618,2026-02-02,Evening,150,3,4,4,False,Android,1
136236,2618,2026-02-05,Evening,279,5,5,8,False,Web,1
136237,2618,2026-02-06,Evening,345,4,4,14,True,Android,2
136238,2618,2026-02-15,Evening,370,3,4,11,False,Android,1
136239,2618,2026-02-17,Evening,176,3,3,7,False,iOS,1
136240,2618,2026-02-19,Evening,146,3,3,4,False,Android,1
136241,2618,2026-02-20,Evening,366,4,4,12,False,Android,2
136242,2618,2026-02-22,Afternoon,288,3,4,8,False,iOS,1
136243,2618,2026-02-24,Morning,281,1,2,10,False,Android,1
136244,2618,2026-02-26,Evening,364,3,3,12,False,Android,1
136245,2618,2026-02-27,Evening,229,5,5,9,True,Web,2
136246,2618,2026-03-05,Evening,286,4,4,9,False,Web,1
136247,2618,2026-03-13,Morning,345,3,4,14,True,Web,1
136248,2618,2026-03-20,Afternoon,208,3,4,8,True,Android,1
136249,2618,2026-03-27,Evening,331,3,3,10,False,Web,1
136250,2618,2026-03-29,Morning,299,2,4,10,False,iOS,1
136251,2618,2026-03-30,Evening,268,4,4,9,False,Android,2
136252,2618,2026-04-01,Night,251,2,4,7,True,iOS,1
136253,2618,2026-04-03,Evening,203,2,3,7,False,Android,1
136254,2618,2026-04-07,Afternoon,263,5,5,11,True,Android,1
136255,2618,2026-04-08,Evening,324,3,4,12,False,Android,2
136256,2618,2026-04-10,Morning,346,2,4,15,False,Android,1
136257,2618,2026-04-14,Night,381,3,4,11,True,iOS,1
136258,2618,2026-04-15,Evening,292,2,3,12,False,Android,2
136259,2618,2026-04-24,Evening,466,4,4,15,False,iOS,1
136260,2618,2026-04-25,Afternoon,454,2,3,13,True,iOS,2
136261,2618,2026-04-27,Morning,373,2,4,11,False,Android,1
136262,2618,2026-04-28,Evening,245,5,5,7,False,Android,2
136263,2618,2026-04-29,Night,204,2,3,7,True,Android,3
136264,2618,2026-05-02,Morning,266,2,3,11,True,Android,1
136265,2618,2026-05-03,Evening,238,4,4,7,False,Android,2
136266,2618,2026-05-04,Evening,172,5,5,5,True,Android,3
136267,2618,2026-05-05,Night,266,4,4,7,True,iOS,4
136268,2618,2026-05-08,Night,238,4,4,7,False,iOS,1
136269,2618,2026-05-09,Evening,314,3,4,12,False,Android,2
136270,2618,2026-05-15,Morning,314,4,4,11,False,Android,1
136271,2618,2026-05-19,Night,354,4,4,10,False,Android,1
136272,2618,2026-05-21,Evening,416,4,4,12,False,Android,1
136273,2618,2026-05-22,Morning,276,2,3,9,True,iOS,2
136274,2618,2026-05-24,Afternoon,468,4,4,20,True,Android,1
136275,2618,2026-05-25,Night,385,3,3,17,True,Android,2
136276,2618,2026-05-26,Evening,322,3,4,9,True,iOS,3
136277,2618,2026-06-06,Evening,274,4,4,10,False,iOS,1
136278,2618,2026-06-07,Evening,293,3,3,10,True,Web,2
136279,2618,2026-06-11,Morning,232,2,3,8,False,iOS,1
136280,2618,2026-06-15,Evening,359,2,3,15,False,Android,1
136281,2618,2026-06-18,Afternoon,183,3,4,6,False,Android,1
136282,2618,2026-06-21,Evening,437,2,4,16,False,iOS,1
136283,2618,2026-06-23,Evening,420,3,4,12,True,Android,1
136284,2618,2026-06-27,Morning,353,4,4,13,True,Web,1
136285,2619,2025-08-24,Night,92,3,3,2,True,iOS,1
136286,2619,2025-09-05,Afternoon,122,5,5,4,False,iOS,1
136287,2619,2025-09-10,Morning,99,4,4,3,False,iOS,1
136288,2619,2025-09-14,Afternoon,148,3,4,4,False,Android,1
136289,2619,2025-09-17,Morning,99,3,3,3,True,Android,1
136290,2619,2025-09-19,Evening,156,2,3,5,True,Android,1
136291,2619,2025-09-24,Evening,38,4,4,2,False,Web,1
136292,2619,2025-10-11,Night,73,3,4,2,False,iOS,1
136293,2619,2025-10-24,Evening,137,3,4,4,False,Android,1
136294,2619,2025-11-01,Night,101,3,4,3,True,Android,1
136295,2619,2025-11-18,Afternoon,97,4,4,3,True,Android,1
136296,2619,2025-11-19,Morning,136,4,5,5,True,Web,2
136297,2619,2025-12-07,Evening,68,2,3,2,True,Web,1
136298,2619,2025-12-09,Afternoon,64,1,2,2,True,Android,1
136299,2619,2025-12-11,Evening,96,2,4,4,False,Android,1
136300,2619,2025-12-13,Evening,83,3,4,2,True,iOS,1
136301,2619,2025-12-25,Afternoon,106,5,5,4,False,Android,1
136302,2619,2026-01-07,Morning,80,3,3,2,False,iOS,1
136303,2619,2026-01-09,Evening,105,5,5,4,False,Web,1
136304,2619,2026-01-14,Afternoon,21,2,3,2,False,Android,1
136305,2619,2026-01-30,Morning,81,5,5,3,False,iOS,1
136306,2619,2026-02-03,Morning,103,3,3,3,False,Web,1
136307,2619,2026-02-10,Morning,42,3,4,2,False,iOS,1
136308,2619,2026-02-20,Morning,84,5,5,2,True,Android,1
136309,2619,2026-02-24,Morning,84,3,3,2,False,Android,1
136310,2619,2026-03-09,Evening,106,2,4,3,False,Android,1
136311,2619,2026-03-18,Morning,108,4,5,4,False,Android,1
136312,2619,2026-03-27,Evening,149,5,5,4,False,Android,1
136313,2619,2026-04-03,Morning,88,3,3,2,False,Android,1
136314,2619,2026-04-15,Evening,56,1,2,2,False,iOS,1
136315,2619,2026-04-18,Morning,84,2,3,3,False,Android,1
136316,2619,2026-04-19,Evening,103,2,4,3,False,iOS,2
136317,2619,2026-04-24,Afternoon,77,5,5,2,False,iOS,1
136318,2619,2026-05-02,Afternoon,122,3,4,3,True,Android,1
136319,2619,2026-05-09,Afternoon,111,1,2,3,False,iOS,1
136320,2619,2026-05-14,Morning,90,2,3,3,False,Web,1
136321,2619,2026-05-28,Evening,58,3,3,2,False,Android,1
136322,2619,2026-05-30,Morning,84,5,5,3,False,Web,1
136323,2619,2026-06-12,Afternoon,90,3,3,2,True,Android,1
136324,2619,2026-06-18,Afternoon,100,4,5,3,False,Web,1
136325,2619,2026-06-24,Evening,103,3,4,4,True,iOS,1
136326,2620,2026-06-21,Evening,687,4,4,26,False,iOS,1
136327,2620,2026-06-24,Evening,662,3,3,20,True,iOS,1
136328,2620,2026-06-25,Evening,950,3,4,30,False,Android,2
136329,2620,2026-06-27,Night,770,2,3,25,False,Android,1
136330,2620,2026-06-28,Afternoon,661,4,3,27,False,Android,2
136331,2620,2026-06-29,Night,542,1,2,18,False,Android,3
136332,2622,2026-01-30,Morning,127,4,5,4,False,Android,1
136333,2622,2026-02-07,Morning,106,3,3,3,True,iOS,1
136334,2622,2026-02-16,Morning,61,5,5,2,True,Android,1
136335,2622,2026-02-23,Afternoon,62,3,3,2,False,iOS,1
136336,2622,2026-02-24,Afternoon,95,2,4,2,False,Android,2
136337,2622,2026-02-26,Evening,94,3,4,2,False,Android,1
136338,2622,2026-03-07,Evening,105,3,4,4,False,Android,1
136339,2622,2026-03-08,Evening,45,1,2,2,False,Android,2
136340,2622,2026-03-11,Morning,71,3,4,3,False,Android,1
136341,2622,2026-03-16,Evening,160,4,4,6,False,Android,1
136342,2622,2026-03-21,Night,117,2,4,4,False,Web,1
136343,2622,2026-03-23,Evening,70,3,4,2,False,Android,1
136344,2622,2026-04-01,Evening,112,5,4,4,False,Android,1
136345,2622,2026-04-02,Evening,85,4,4,2,True,iOS,2
136346,2622,2026-04-07,Morning,96,4,4,2,False,iOS,1
136347,2622,2026-04-13,Evening,27,2,3,2,False,Android,1
136348,2622,2026-04-14,Evening,126,4,4,3,False,Android,2
136349,2622,2026-04-20,Morning,104,2,3,3,False,Android,1
136350,2622,2026-04-25,Night,53,3,3,2,False,Android,1
136351,2622,2026-04-27,Evening,105,3,3,3,False,Web,1
136352,2622,2026-04-28,Morning,56,3,4,2,True,Web,2
136353,2622,2026-04-30,Night,85,2,4,2,False,Android,1
136354,2622,2026-05-11,Afternoon,86,4,5,2,False,Android,1
136355,2622,2026-05-12,Evening,96,5,4,3,False,Android,2
136356,2622,2026-05-14,Afternoon,47,1,2,2,False,iOS,1
136357,2622,2026-05-15,Afternoon,101,1,3,3,True,Android,2
136358,2622,2026-05-21,Afternoon,85,3,4,3,False,iOS,1
136359,2622,2026-05-24,Morning,97,3,3,4,True,iOS,1
136360,2622,2026-06-12,Morning,66,2,4,2,False,iOS,1
136361,2622,2026-06-15,Evening,101,4,4,3,True,Android,1
136362,2622,2026-06-17,Morning,123,2,3,3,False,Android,1
136363,2622,2026-06-29,Morning,113,2,4,3,True,iOS,1
136364,2623,2025-09-13,Morning,31,3,3,2,False,Android,1
136365,2623,2025-09-18,Night,93,3,4,2,False,Android,1
136366,2623,2025-09-24,Evening,57,2,4,2,False,Web,1
136367,2623,2025-10-13,Afternoon,122,2,4,5,False,iOS,1
136368,2623,2025-10-22,Afternoon,88,3,4,3,False,Android,1
136369,2623,2025-11-02,Evening,44,4,4,2,False,Android,1
136370,2623,2025-11-03,Afternoon,61,3,4,2,True,Android,2
136371,2623,2025-11-07,Morning,41,4,5,2,False,Android,1
136372,2623,2025-11-17,Afternoon,51,3,3,2,False,Android,1
136373,2623,2025-11-28,Morning,141,2,3,5,False,iOS,1
136374,2623,2025-12-21,Morning,80,3,3,2,True,iOS,1
136375,2623,2025-12-24,Night,67,3,4,2,False,iOS,1
136376,2623,2025-12-27,Evening,20,3,4,2,False,Android,1
136377,2623,2026-01-04,Evening,96,4,3,3,True,Android,1
136378,2623,2026-01-05,Night,75,5,5,2,False,iOS,2
136379,2623,2026-01-06,Afternoon,99,3,3,2,False,Android,3
136380,2623,2026-01-22,Morning,79,3,3,3,False,Web,1
136381,2623,2026-01-25,Morning,71,3,3,3,False,Android,1
136382,2623,2026-02-03,Morning,129,3,4,4,False,Android,1
136383,2623,2026-02-06,Morning,104,4,4,3,True,Android,1
136384,2623,2026-02-07,Afternoon,77,5,5,3,False,Web,2
136385,2623,2026-02-15,Evening,104,3,3,3,False,Android,1
136386,2623,2026-02-21,Evening,99,1,2,3,False,Android,1
136387,2623,2026-02-23,Morning,91,2,3,3,False,iOS,1
136388,2623,2026-02-25,Evening,93,2,4,2,True,Web,1
136389,2623,2026-03-11,Evening,66,2,3,2,False,Android,1
136390,2623,2026-03-14,Night,71,4,4,2,False,Android,1
136391,2623,2026-03-28,Evening,82,3,4,2,True,iOS,1
136392,2623,2026-04-04,Morning,90,2,3,2,False,Android,1
136393,2623,2026-04-05,Evening,75,3,4,2,False,Android,2
136394,2623,2026-04-19,Afternoon,127,2,3,4,False,Android,1
136395,2623,2026-04-24,Night,48,3,4,2,False,Web,1
136396,2623,2026-04-25,Evening,110,5,5,4,False,Android,2
136397,2623,2026-04-29,Evening,99,3,3,4,False,Android,1
136398,2623,2026-05-09,Evening,96,2,3,2,False,Web,1
136399,2623,2026-05-13,Afternoon,125,2,3,4,False,Web,1
136400,2623,2026-05-15,Evening,82,4,4,3,False,Android,1
136401,2623,2026-05-25,Afternoon,70,2,4,2,False,iOS,1
136402,2623,2026-05-31,Night,110,4,4,4,True,Android,1
136403,2623,2026-06-01,Evening,75,3,3,2,False,Android,2
136404,2623,2026-06-13,Morning,56,4,4,2,True,iOS,1
136405,2623,2026-06-16,Morning,85,5,5,3,False,Android,1
136406,2623,2026-06-23,Evening,82,3,4,2,False,iOS,1
136407,2623,2026-06-27,Night,85,4,4,2,True,iOS,1
136408,2624,2026-02-06,Night,54,3,3,2,False,Android,1
136409,2624,2026-02-17,Night,149,2,3,5,False,Android,1
136410,2624,2026-02-22,Evening,72,5,5,2,False,Android,1
136411,2624,2026-02-23,Night,47,1,2,2,False,iOS,2
136412,2624,2026-03-06,Morning,122,4,5,4,False,Android,1
136413,2624,2026-04-09,Morning,68,3,3,2,True,Android,1
136414,2624,2026-04-10,Afternoon,50,2,3,2,True,Web,2
136415,2624,2026-05-03,Morning,73,4,5,3,False,Android,1
136416,2624,2026-05-05,Morning,93,2,4,3,False,Web,1
136417,2624,2026-05-12,Morning,89,3,4,3,False,Android,1
136418,2624,2026-05-20,Morning,134,3,3,5,True,Android,1
136419,2624,2026-05-22,Evening,49,5,5,2,False,Web,1
136420,2624,2026-05-31,Evening,72,2,3,2,False,iOS,1
136421,2624,2026-06-01,Afternoon,65,4,4,2,True,Android,2
136422,2624,2026-06-02,Evening,61,2,3,2,True,Android,3
136423,2624,2026-06-10,Afternoon,93,5,5,3,False,Android,1
136424,2624,2026-06-14,Night,76,3,3,3,False,iOS,1
136425,2624,2026-06-17,Night,72,4,4,3,False,Android,1
136426,2624,2026-06-21,Evening,88,3,4,2,True,Android,1
136427,2624,2026-06-24,Evening,65,2,3,2,False,Android,1
136428,2624,2026-06-28,Night,124,2,3,3,False,Android,1
136429,2625,2026-03-02,Afternoon,411,5,5,16,True,Android,1
136430,2625,2026-03-05,Afternoon,715,1,3,29,False,iOS,1
136431,2625,2026-03-06,Evening,860,3,3,31,True,iOS,2
136432,2625,2026-03-07,Morning,501,3,4,19,True,Web,3
136433,2625,2026-03-09,Afternoon,599,3,4,22,True,Android,1
136434,2625,2026-03-11,Morning,1073,4,5,31,True,iOS,1
136435,2625,2026-03-12,Night,748,2,3,28,False,Android,2
136436,2625,2026-03-13,Morning,987,3,3,41,False,Android,3
136437,2625,2026-03-14,Afternoon,685,3,4,20,True,Web,4
136438,2625,2026-03-15,Afternoon,879,2,3,38,True,Web,5
136439,2625,2026-03-18,Afternoon,652,1,2,29,False,Web,1
136440,2625,2026-03-19,Evening,957,1,2,38,False,Android,2
136441,2625,2026-03-20,Evening,707,4,4,21,True,iOS,3
136442,2625,2026-03-21,Evening,678,3,4,24,True,iOS,4
136443,2625,2026-03-23,Afternoon,728,2,3,27,False,Web,1
136444,2625,2026-03-24,Night,594,3,3,17,True,Android,2
136445,2625,2026-03-25,Afternoon,949,4,4,28,True,Android,3
136446,2625,2026-03-26,Evening,417,3,3,12,False,Android,4
136447,2625,2026-03-27,Morning,616,5,5,27,False,Android,5
136448,2625,2026-03-28,Evening,760,3,3,24,False,iOS,6
136449,2625,2026-03-29,Morning,1014,3,4,42,False,Android,7
136450,2625,2026-03-31,Morning,913,3,4,27,False,iOS,1
136451,2625,2026-04-04,Morning,250,3,4,10,False,Android,1
136452,2625,2026-04-05,Evening,591,3,4,23,False,iOS,2
136453,2625,2026-04-07,Morning,1157,4,5,47,False,Android,1
136454,2625,2026-04-08,Evening,987,2,3,30,False,Android,2
136455,2625,2026-04-09,Night,704,4,4,30,False,Web,3
136456,2625,2026-04-10,Morning,915,3,4,29,True,Android,4
